443 1794939480 711.0
1177456300 201574 1440015 714.0
1138937200 203207 1440015 708.0
1198856200 195777 1440015 735.0
1945406400 308299 2332816 756.0
2011640200 406016 2332816 574.0
1137892700 201574 1440015 714.0
1210608800 195777 1440015 735.0
1938488000 308299 2332816 756.0
1978636700 406016 2332816 574.0
1147856100 201574 1440015 714.0
1195976800 204005 1440015 705.0
1190533400 177357 1440015 811.0
1135622700 179345 1440015 802.0
1184510300 182155 1440015 790.0
36850800 6018 29416 488.0
225976800 36263 237183 654.0
2874050400 308299 2332816 756.0
2583784900 406016 2332816 574.0
1623023100 181301 1440015 794.0
2023637700 195777 1440015 735.0
1694340800 201574 1440015 714.0
1604463300 203207 1440015 708.0
1592474900 195777 1440015 735.0
2961488500 308299 2332816 756.0
2655876800 406016 2332816 574.0
1453501600 201574 1440015 714.0
1341571500 195777 1440015 735.0
2590411900 308299 2332816 756.0
2099400500 406016 2332816 574.0
1163015000 201574 1440015 714.0
1190001000 204005 1440015 705.0
1111611900 177357 1440015 811.0
1130272800 179345 1440015 802.0
1125577900 182155 1440015 790.0
26573400 6018 29416 488.0
198167500 36263 237183 654.0
3184865399 307782 2332816 757.0
2661067301 405195 2332816 575.0
1523133901 181074 1440015 795.0
1546556800 195523 1440015 736.0
1580024000 201290 1440015 715.0
1518947600 202966 1440015 709.0
1514514500 195523 1440015 736.0
3636936400 307782 2332816 757.0
5546416701 405195 2332816 575.0
3398157601 201290 1440015 715.0
1568738200 195523 1440015 736.0
2181889300 307782 2332816 757.0
2098380800 405195 2332816 575.0
1123897800 201290 1440015 715.0
1336788400 203768 1440015 706.0
1136459499 177123 1440015 813.0
1081007500 179144 1440015 803.0
1086079801 181924 1440015 791.0
26699700 5949 29416 494.0
184265800 36206 237183 655.0
2894589001 307782 2332816 757.0
2493861799 405195 2332816 575.0
1493603200 181074 1440015 795.0
1498207500 195523 1440015 736.0
1568829700 201290 1440015 715.0
1523606800 202966 1440015 709.0
1470216801 195523 1440015 736.0
2553113899 307782 2332816 757.0
3368361101 405195 2332816 575.0
1254446200 201290 1440015 715.0
1415911800 195523 1440015 736.0
2110967000 307782 2332816 757.0
2404943200 405195 2332816 575.0
1390095400 201290 1440015 715.0
1534784400 203768 1440015 706.0
1400420300 177123 1440015 813.0
1142644599 179144 1440015 803.0
1132789700 181924 1440015 791.0
38610400 5949 29416 494.0
184990401 36206 237183 655.0
1775744100 203207 1440015 708.0
1824535000 181074 1440015 795.0
2589011500 405195 2332816 575.0
1475323000 201290 1440015 715.0
1529144700 203768 1440015 706.0
1411759400 179144 1440015 803.0
37843800 5949 29416 494.0
3215167000 181301 1440015 794.0
4130069100 308299 2332816 756.0
2397930100 201574 1440015 714.0
66546000 6018 29416 488.0
460807600 36263 237183 654.0
1950231300 181301 1440015 794.0
3280383800 308299 2332816 756.0
1957560300 181301 1440015 794.0
2864145300 308299 2332816 756.0
1977080000 181301 1440015 794.0
2536505900 308299 2332816 756.0
1918820700 201574 1440015 714.0
39678800 6018 29416 488.0
456471400 36263 237183 654.0
1682703200 201574 1440015 714.0
39038700 6018 29416 488.0
269678500 36263 237183 654.0
1755464500 201574 1440015 714.0
41961700 6018 29416 488.0
266883600 36263 237183 654.0
2938293300 141469 1440015 1017.0
3858255400 234291 2332816 995.0
2274918100 158431 1440015 908.0
50687800 4920 29416 597.0
368334300 28911 237183 820.0
1743284600 141469 1440015 1017.0
2541251200 234291 2332816 995.0
1624740900 141469 1440015 1017.0
2574927200 234291 2332816 995.0
1803296000 141469 1440015 1017.0
2547522200 234291 2332816 995.0
1338680600 158431 1440015 908.0
45297400 4920 29416 597.0
203509700 28911 237183 820.0
1406311400 158431 1440015 908.0
28364600 4920 29416 597.0
191247100 28911 237183 820.0
1329722200 158431 1440015 908.0
27265900 4920 29416 597.0
263229300 28911 237183 820.0
2964198500 179144 1440015 803.0
54212300 5949 29416 494.0
9122364400 179144 1440015 803.0
428996300 5949 29416 494.0
3220171900 93598 1440015 1538.0
6354455600 140523 2332816 1660.0
2230536000 101978 1440015 1412.0
115204800 3216 29416 914.0
671931400 18359 237183 1291.0
1892539900 93598 1440015 1538.0
2958974100 140523 2332816 1660.0
1307006000 93598 1440015 1538.0
2685709400 140523 2332816 1660.0
1577042200 93598 1440015 1538.0
2225491600 140523 2332816 1660.0
1211132100 101978 1440015 1412.0
37481100 3216 29416 914.0
342360500 18359 237183 1291.0
1522541300 101978 1440015 1412.0
27250700 3216 29416 914.0
214979300 18359 237183 1291.0
1535146000 101978 1440015 1412.0
31483400 3216 29416 914.0
261926700 18359 237183 1291.0
2425429000 86809 1440015 1658.0
50038900 3060 29416 961.0
4859779800 176488 1440015 815.0
69346200 5840 29416 503.0
1809472999 177357 1440015 811.0
2882781100 406016 2332816 574.0
2841771100 406016 2332816 574.0
2950518000 405195 2332816 575.0
2837460400 405195 2332816 575.0
2666121800 308299 2332816 756.0
2558100800 405195 2332816 575.0
2188668600 405195 2332816 575.0
2313653700 308299 2332816 756.0
2386047800 308299 2332816 756.0
2466455300 308299 2332816 756.0
139720271 5366 29416 548.0
1922930926 264485 2332816 882.0
39676312 5366 29416 548.0
1775551226 264485 2332816 882.0
1048240234 157611 1440015 913.0
174301664 32037 237183 740.0
960857671 175683 1440015 819.0
835166514 157611 1440015 913.0
137883234 32037 237183 740.0
29666172 5366 29416 548.0
28471066 5366 29416 548.0
1595602256 264485 2332816 882.0
773497183 157611 1440015 913.0
135740469 32037 237183 740.0
933374349 175683 1440015 819.0
1265477206 264485 2332816 882.0
828976873 157611 1440015 913.0
129300716 32037 237183 740.0
791680290 175683 1440015 819.0
859926506 175683 1440015 819.0
188713450 3925 29416 749.0
1658059908 176032 2332816 1325.0
36457467 3925 29416 749.0
1755642317 176032 2332816 1325.0
1115962523 111759 1440015 1288.0
135768474 22646 237183 1047.0
743780461 123358 1440015 1167.0
775805965 111759 1440015 1288.0
124619959 22646 237183 1047.0
18967840 3925 29416 749.0
18238494 3925 29416 749.0
1243267202 176032 2332816 1325.0
779519890 111759 1440015 1288.0
126960206 22646 237183 1047.0
761046130 123358 1440015 1167.0
1315954578 176032 2332816 1325.0
763442823 111759 1440015 1288.0
131382015 22646 237183 1047.0
830565447 123358 1440015 1167.0
753008578 123358 1440015 1167.0
234998815 4920 29416 597.0
2161400332 234291 2332816 995.0
39680724 4920 29416 597.0
3073683851 234291 2332816 995.0
1025520637 141469 1440015 1017.0
252972973 28911 237183 820.0
1155538718 158431 1440015 908.0
876965369 141469 1440015 1017.0
137395662 28911 237183 820.0
22578820 4920 29416 597.0
37107983 4920 29416 597.0
1569898260 234291 2332816 995.0
797559150 141469 1440015 1017.0
148952314 28911 237183 820.0
968869357 158431 1440015 908.0
1317840191 234291 2332816 995.0
855260271 141469 1440015 1017.0
145855405 28911 237183 820.0
824842905 158431 1440015 908.0
888738198 158431 1440015 908.0
184168868 4920 29416 597.0
1755302094 234291 2332816 995.0
38792047 4920 29416 597.0
1907793690 234291 2332816 995.0
866507913 141469 1440015 1017.0
156073763 28911 237183 820.0
903531199 158431 1440015 908.0
969815648 141469 1440015 1017.0
123480823 28911 237183 820.0
26330480 4920 29416 597.0
30016327 4920 29416 597.0
1206548921 234291 2332816 995.0
728743295 141469 1440015 1017.0
131078345 28911 237183 820.0
799426546 158431 1440015 908.0
1230212815 234291 2332816 995.0
731492765 141469 1440015 1017.0
131879257 28911 237183 820.0
771890614 158431 1440015 908.0
748530978 158431 1440015 908.0
2261359100 173305 1440015 830.0
40020800 5687 29416 517.0
1489054500 173305 1440015 830.0
43337100 5687 29416 517.0
1979793700 173305 1440015 830.0
24567900 5687 29416 517.0
1143141900 173305 1440015 830.0
30877800 5687 29416 517.0
1704255100 173305 1440015 830.0
32873700 5687 29416 517.0
1776826600 173305 1440015 830.0
71281600 5687 29416 517.0
181830900 6018 29416 488.0
4618102000 405195 2332816 575.0
4853573600 386545 2332816 603.0
4484853700 405195 2332816 575.0
3721369000 405195 2332816 575.0
3687311200 405195 2332816 575.0
4416700900 405195 2332816 575.0
743948800 28911 237183 820.0
553312100 28869 237183 821.0
1585631500 141469 1440015 1017.0
1662943800 234291 2332816 995.0
1020108700 158431 1440015 908.0
24789100 4920 29416 597.0
133906200 28911 237183 820.0
858322200 141469 1440015 1017.0
1436723600 234291 2332816 995.0
771936300 141469 1440015 1017.0
1331444900 234291 2332816 995.0
1116334100 141469 1440015 1017.0
1878790600 234291 2332816 995.0
1163662400 158431 1440015 908.0
27413600 4920 29416 597.0
177973900 28911 237183 820.0
1063850900 158431 1440015 908.0
27588000 4920 29416 597.0
176738000 28911 237183 820.0
1099107700 158431 1440015 908.0
28494800 4920 29416 597.0
976788900 28869 237183 821.0
2749870700 148311 1440015 970.0
2495843500 243899 2332816 956.0
1548475700 165128 1440015 872.0
29891800 5102 29416 576.0
223743700 30189 237183 785.0
1315445600 148311 1440015 970.0
2360478400 243899 2332816 956.0
1224450400 148311 1440015 970.0
1618046600 243899 2332816 956.0
1218226800 148311 1440015 970.0
1574252600 243899 2332816 956.0
1047965300 165128 1440015 872.0
22886200 5102 29416 576.0
157345300 30189 237183 785.0
889133400 165128 1440015 872.0
22007500 5102 29416 576.0
160870100 30189 237183 785.0
869203800 165128 1440015 872.0
24012100 5102 29416 576.0
981857200 29145 237183 813.0
958594400 28869 237183 821.0
645201200 28869 237183 821.0
979736100 28869 237183 821.0
1017942200 28869 237183 821.0
962076900 28869 237183 821.0
823283900 28869 237183 821.0
1072099800 28869 237183 821.0
1004274200 28869 237183 821.0
1109378000 28869 237183 821.0
212865900 1468 30015 2044.0
97928900 1468 30015 2044.0
210765400 1468 30015 2044.0
1126876700 28869 237183 821.0
73023300 1468 30015 2044.0
807901000 28869 237183 821.0
516002000 28869 237183 821.0
449397300 28869 237183 821.0
952476200 28869 237183 821.0
1041772100 28869 237183 821.0
1029544700 28869 237183 821.0
956374700 28869 237183 821.0
1000973600 28869 237183 821.0
1022298200 28869 237183 821.0
193314099 6018 29416 488.0
2170614200 405195 2332816 575.0
196778500 36263 237183 654.0
2809430000 170313 2332816 1369.0
2290452700 118105 2332816 1975.0
2584056200 386545 2332816 603.0
2344266600 170313 2332816 1369.0
2285072500 223425 2332816 1044.0
2002185000 137557 1440015 1046.0
1732162000 137557 1440015 1046.0
2375236900 100125 2332816 2329.0
